name,category1,zan,zhuanfa,pinglun,read
炒的是寂寞, · 沪深,4,0,2,3.5
逍遥三无, · 沪深,20,25,19,6.3
杰尽所能, · 沪深,22,32,38,6.2
小陈的投资旅途, · 沪深,4,16,6,3.5
深交所发布转载, · 沪深,1,0,3,3.8
长风破浪c, · 沪深,12,4,20,6.8
华商韬略, · 沪深,23,6,11,6.3
Mr-韦的金融人生, · 沪深,8,6,8,4.8
骑行夜幕的统计客, · 沪深,99,120,47,8.4
招商银行(SH600036), · 沪深,12,12,18,9.4
ice_招行谷子地, · 沪深,112,150,282,191.9
清一山长, · 沪深,43,3,20,5.4
中巴价投研习社, · 沪深,28,60,16,9.8
庚白星君, · 沪深,27,34,28,13.4
银行ETF, · 沪深,2,1,3,5.1
踏月无痕, · 沪深,27,20,31,10.3
海略, · 沪深,19,25,17,3
海略, · 沪深,28,37,20,9.6
范德依彪, · 沪深,22,3,22,5.9
萝卜投研, · 沪深,8,4,3,6.5
越声理财, · 沪深,10,4,3,5.6
证监会发布转载, · 沪深,20,8,23,17.9
证券时报网, · 沪深,1,0,1,3.5
全景网, · 沪深,18,15,6,6.5
证券时报网, · 沪深,1,1,1,3.5
玩赚组合, · 沪深,10,0,3,18.2
IT耳朵, · 沪深,2,1,4,6.2
天风证券研究所, · 沪深,10,30,17,6.7
中巴价投研习社, · 沪深,5,0,6,6.2
证券市场周刊, · 沪深,5,0,5,7.6
三两虎, · 沪深,12,10,17,6.6
小彩贝, · 沪深,16,6,10,12.9
爱在冰川, · 沪深,10,14,6,4.7
好股007, · 沪深,1,1,1,2.6
好股007, · 沪深,3,0,1,10.1
证券市场周刊, · 沪深,1,1,0,3.3
证券市场周刊, · 沪深,10,3,3,4.7
证券市场周刊, · 沪深,1,1,1,4.6
证券市场周刊, · 沪深,3,0,3,4
证券市场周刊, · 沪深,14,25,10,6.6
面包财经, · 沪深,2,1,3,5.2
玩赚组合, · 沪深,45,1,10,14.4
文化金融侃, · 沪深,1,0,0,3.7
证券市场周刊, · 沪深,0,2,4,2.6
新全球资产配置, · 沪深,7,3,2,3.3
价值秤, · 沪深,10,15,29,4.8
中巴价投研习社, · 沪深,8,26,7,4
证券市场周刊, · 沪深,40,107,48,4
被解放的mogwai, · 沪深,23,19,26,6
董翔, · 沪深,8,1,3,5.3
micromicro, · 沪深,0,2,5,4.1
范范的股票地盘, · 沪深,9,1,5,4.9
证券市场周刊, · 沪深,11,7,15,10
证券市场周刊, · 沪深,17,7,17,5.7
证券市场周刊, · 沪深,2,0,2,3.2
陆家嘴午餐, · 沪深,51,76,58,4
戴康, · 沪深,0,0,0,1.8
戴康, · 沪深,0,0,1,2.9
科技快评, · 沪深,0,1,3,2.7
风往北飞, · 沪深,3,4,4,2
华泰机械章诚团队, · 沪深,2,0,0,5.7
锌财经, · 沪深,2,2,4,3.3
天风建筑, · 沪深,1,1,0,7.9
图解金融, · 沪深,11,5,9,4.4
shuning76, · 沪深,1,1,2,4.2
观点地产新媒体, · 沪深,1,0,1,4.3
驾仕派, · 沪深,15,1,4,3.7
江南一叶, · 沪深,2,2,3,3.5
中巴价投研习社, · 沪深,10,5,2,6.2
寻找戴维斯, · 沪深,32,25,37,9
油纸伞的雨巷, · 沪深,6,1,9,3.3
e公司, · 沪深,5,2,0,2.7
中巴价投研习社, · 沪深,8,2,1,3.3
军工小超神, · 沪深,0,3,9,3.4
YESelect, · 沪深,17,7,27,4.5
今日头晕, · 沪深,22,39,42,9.3
张翼轸, · 沪深,11,11,3,5.5
竺劲-分析师, · 沪深,2,1,1,2.1
梧桐树下V, · 沪深,2,0,0,3.6
证券时报网, · 沪深,2,1,1,7.1
全景网路演天下, · 沪深,7,4,1,3.6
IPO日报, · 沪深,1,1,5,1.6
大许神, · 沪深,13,6,13,3.8
崔琰, · 沪深,6,0,4,7
图解金融, · 沪深,3,0,2,1.7
腾讯深网, · 沪深,3,1,4,1.9
野马财经, · 沪深,3,3,2,3.4
券商中国, · 沪深,10,2,2,7.1
券商中国, · 沪深,5,0,1,2.9
券商中国, · 沪深,2,2,5,4.3
唐史主任司马迁, · 沪深,156,69,93,23.3
市井财经, · 沪深,4,5,7,4
小白读财经, · 沪深,6,1,5,6.5
斑马消费, · 沪深,11,3,1,11
新旅界, · 沪深,0,0,0,3.6
华商韬略, · 沪深,2,1,0,2.4
股事茶妹妹, · 沪深,4,3,10,7.9
市值风云, · 沪深,16,5,13,11.9
市值风云, · 沪深,27,2,38,18
今日话题, · 沪深,59,83,653,187.1
研发客, · 沪深,5,3,0,6.4
舍得就快乐1314, · 沪深,30,10,20,6.9
市值风云, · 沪深,19,8,25,6.8
安信赵湘怀, · 沪深,0,0,0,2
价值at风险, · 沪深,33,9,8,11.3
鞭牛士, · 沪深,1,0,0,2.1
安信赵湘怀, · 沪深,14,30,18,6.1
君临, · 沪深,107,48,52,15.6
雪球访谈, · 沪深,9,0,2,12.2
基本面力场, · 沪深,3,0,0,4.5
平淡平安, · 沪深,85,74,72,26
亿利达, · 沪深,84,109,95,32.5
铁公鸡金融, · 沪深,13,4,6,17.7
秃鹫投资, · 沪深,157,120,101,50.9
戚姗依, · 沪深,13,3,6,7.3
云财经, · 沪深,16,6,3,10
心静如水_容大, · 沪深,157,187,177,88.9
云财经, · 沪深,18,15,11,11.7
股社区, · 沪深,68,4,18,18.7
中巴价投研习社, · 沪深,33,31,21,8.5
DoNews游戏, · 沪深,5,0,1,7.8
Z帅的笔记, · 沪深,8,0,3,9
中巴价投研习社, · 沪深,14,13,5,6.7
券商中国, · 沪深,29,2,11,9.3
e公司, · 沪深,22,4,9,5.7
宝宝兜兜有糖糖, · 沪深,7,1,7,3.2
草帽路飞, · 沪深,69,106,70,19.4
全景网, · 沪深,23,35,11,6.4
理财老娘舅, · 沪深,12,6,33,6.3
华商韬略, · 沪深,31,5,13,8
华商韬略, · 沪深,14,5,12,5.8
天多, · 沪深,11,1,6,3
小蘑菇Mo, · 沪深,6,2,4,4
戴康, · 沪深,0,0,0,2.3
彦小天, · 沪深,63,29,133,18.8
坐地僧, · 沪深,7,2,15,4.9
张登络, · 沪深,22,6,41,6.4
愉见财经, · 沪深,15,8,5,3.5
数据挖掘机, · 沪深,78,64,39,8.5
流水白菜, · 沪深,78,72,82,10.5
心如细雨自清凉, · 沪深,2,0,1,3.9
亿利达, · 沪深,78,132,88,23.4
走西门的大官人, · 沪深,12,11,16,4.1
红色番茄酱, · 沪深,8,9,54,10.7
Andywoozx, · 沪深,16,9,16,11.1
数据挖掘机, · 沪深,15,15,18,10.7
券商中国, · 沪深,6,3,7,6.7
券商中国, · 沪深,4,2,2,8.2
资本x时代, · 沪深,197,201,124,60.1
全景网, · 沪深,8,5,9,8.4
交易链, · 沪深,9,2,12,6.7
汇昱, · 沪深,11,3,36,4.7
数据宝, · 沪深,37,40,28,20.2
数据挖掘机, · 沪深,6,0,0,6.3
读懂上市公司, · 沪深,8,3,6,9.1
庚白星君, · 沪深,18,22,12,11.2
题材百晓生, · 沪深,5,4,5,7.1
中巴价投研习社, · 沪深,12,34,10,5.9
证券时报网, · 沪深,2,1,2,5.7
江涛的乐趣投资, · 沪深,13,27,5,6.3
知微云, · 沪深,0,0,0,3.5
证券时报网, · 沪深,2,0,2,5.1
证券时报网, · 沪深,0,1,0,1.9
GY_GY, · 沪深,24,7,16,7.8
华商韬略, · 沪深,20,7,12,5.8
央视财经投资者说, · 沪深,101,120,208,80.4
凡德投资, · 沪深,2,0,0,3.8
股事茶妹妹, · 沪深,20,6,5,2.6
中巴价投研习社, · 沪深,15,20,6,5.6
snow_ball, · 沪深,5,4,13,2.1
尘埃落定-呆, · 沪深,8,4,10,2.9
柯夕莫, · 沪深,1,3,2,1
数据说明一切, · 沪深,4,0,6,5
投良策, · 沪深,5,7,15,2.1
说龙虎, · 沪深,15,5,8,4.5
庚白星君, · 沪深,13,13,20,5.4
数据挖掘机, · 沪深,6,1,8,3.7
中巴价投研习社, · 沪深,8,11,3,3.5
张翼轸, · 沪深,26,24,24,10.7
钉科技, · 沪深,0,1,6,2.8
IPO内参, · 沪深,3,3,0,3.6
卓创资讯, · 沪深,0,0,0,3.1
风度先生周刊, · 沪深,19,5,8,6.8
电池中国, · 沪深,1,4,17,4.4
天风证券研究所, · 沪深,4,4,8,8.4
雪球访谈, · 沪深,11,4,5,15
券商ETF, · 沪深,16,13,16,10
清扬君, · 沪深,19,9,43,15.6
投资潮, · 沪深,12,6,3,8.1
军工行业ETF, · 沪深,5,1,5,7.8
北海茶客, · 沪深,11,9,24,6.2
投资眼老A, · 沪深,7,2,3,5.4
玩赚组合, · 沪深,34,2,13,14.8
李小志CFA, · 沪深,6,9,13,5.2
鞭牛士, · 沪深,5,2,8,9
束海峰华创通信, · 沪深,38,18,15,7.2
江瀚视野, · 沪深,7,4,10,9.1
中巴价投研习社, · 沪深,13,48,16,5.2
上市观察, · 沪深,117,73,111,54.4
好股007, · 沪深,9,0,5,5.7
好股007, · 沪深,5,1,7,4.2
阑夕, · 沪深,3,0,0,4
安信通信夏庐生彭虎, · 沪深,8,5,4,4.3
中巴价投研习社, · 沪深,10,1,0,3.8
太平公司说, · 沪深,2,0,0,3.4
摸金校尉88, · 沪深,6,0,7,3.1
w奔波儿霸, · 沪深,13,7,19,4
蓝鲸教育, · 沪深,5,2,0,7.7
华泰轻工研究, · 沪深,0,0,1,2.2
网易清流工作室, · 沪深,2,0,1,3.7
马毛, · 沪深,2,2,1,2.8
小彩贝, · 沪深,6,5,2,6.9
上善若水1, · 沪深,0,0,2,3.8
沪深300增强, · 沪深,3,7,10,2.3
中巴价投研习社, · 沪深,6,5,2,3.7
凡夫俗子euvbrv, · 沪深,20,6,26,2.7
中巴价投研习社, · 沪深,7,5,9,3.6
Enix林辰, · 沪深,1,2,6,1.8
国元互联网研究, · 沪深,5,4,2,5.5
中巴价投研习社, · 沪深,8,9,16,3.2
中巴价投研习社, · 沪深,19,33,22,3.5
一非的研究专栏, · 沪深,13,7,18,1.5
数据咖, · 沪深,8,2,2,3.6
飞龙在天论道, · 沪深,3,3,2,7450
中巴价投研习社, · 沪深,7,4,9,6.5
基秘档案, · 沪深,0,0,0,2.9
中巴价投研习社, · 沪深,8,6,2,2.3
点亮财富, · 沪深,3,4,1,2.2
中巴价投研习社, · 沪深,10,6,7,5.7
中巴价投研习社, · 沪深,5,4,0,3
华宝添益, · 沪深,26,9,12,18.3
财经十一人, · 沪深,36,9,16,12.1
David_fnance, · 沪深,0,2,1,4.7
统计局发布转载, · 沪深,0,0,0,1.6
梧桐会, · 沪深,14,1,3,2.9
车云网, · 沪深,1,2,2,1.5
正和岛, · 沪深,3,1,1,1.5
锌财经, · 沪深,3,1,0,1.9
PPP头条, · 沪深,1,0,0,2
洪锦屏, · 沪深,1,0,1,5
PPP头条, · 沪深,1,0,0,1.5
智家电观察, · 沪深,0,1,2,9996
国信固收, · 沪深,0,0,0,1.5
潜入待变, · 沪深,0,0,1,1.1
冰川思想库, · 沪深,1,2,7,1.1
亿利达, · 沪深,26,57,17,3.2
互联网保观, · 沪深,2,2,2,2
QQ星河, · 沪深,5,1,12,1.3
陈立峰, · 沪深,2,0,2,8498
明资道, · 沪深,6,5,14,1.6
shuning76, · 沪深,1,0,0,1.3
我是六便士, · 沪深,1,1,0,5027
慧眼识财经, · 沪深,0,0,1,8487
慧眼识财经, · 沪深,1,1,1,1.3
柏铭007, · 沪深,1,0,2,1.1
7分钟理财, · 沪深,0,0,0,1.6
股票估值网, · 沪深,3,2,2,3.8
出行财经, · 沪深,1,1,0,2
拙水壶, · 沪深,2,1,3,3
研发看金融_Faris, · 沪深,0,0,2,1.6
交通投融资分会, · 沪深,0,0,1,5.8
金融雷一刀, · 沪深,3,2,3,1.6
ETF和分级圈, · 沪深,2,1,0,3.8
风格偏价值的小渔, · 沪深,3,5,9,2
我爱读年报, · 沪深,29,25,61,6.8
贪吃猪财经, · 沪深,3,0,0,2.1
劲旅网, · 沪深,0,0,0,1.8
刘鹏程SaiL, · 沪深,2,1,2,4.4
资管网, · 沪深,5,3,9,2.1
湘股内参, · 沪深,1,0,1,1.1
行业研究报告, · 沪深,0,1,2,2.1
爱分析ifenxi, · 沪深,1,2,0,3.9
天风证券研究所, · 沪深,0,0,0,4.8
张志雄V, · 沪深,3,9,2,5.3
IPO日报, · 沪深,13,2,8,9.4
聚财盆财经, · 沪深,0,0,0,2.2
行业研究报告, · 沪深,2,0,6,3.4
IPO日报, · 沪深,0,1,3,4.2
股事茶妹妹, · 沪深,0,1,4,3.3
齐俊杰, · 沪深,6,3,10,5.2
君临, · 沪深,22,22,22,8.5
沪深300增强, · 沪深,2,2,3,2.7
数据宝, · 沪深,74,20,19,32.1
北极之巅, · 沪深,5,4,3,3.3
齐丁, · 沪深,16,20,16,3.9
蓝鲸TMT, · 沪深,1,0,0,2.2
蓝鲸TMT, · 沪深,2,0,0,5.7
华创策略王君团队, · 沪深,0,3,1,4.8
华创策略王君团队, · 沪深,3,0,0,12.3
我是投资人, · 沪深,1,1,1,2.8
财经早餐, · 沪深,7,0,0,2.2
家电圈, · 沪深,5,0,2,2.1
似曾相识81, · 沪深,11,13,25,8.1
今日话题, · 沪深,56,8,11,10.4
西希蒙斯的多, · 沪深,5,0,3,2.9
市值风云, · 沪深,10,1,7,4.7
市值风云, · 沪深,71,61,147,9.9
基本面力场, · 沪深,1,1,4,1.1
7分钟理财, · 沪深,0,1,0,6205
业界风云汇, · 沪深,0,0,2,9738
白小楼, · 沪深,0,0,1,6905
e公司, · 沪深,5,4,19,11.6
数据挖掘机, · 沪深,80,54,37,30.5
读懂上市公司, · 沪深,37,35,11,19.8
证券时报网, · 沪深,5,4,3,2.8
二十四节气, · 沪深,10,3,5,6.1
股社区, · 沪深,44,10,37,20.2
骑行夜幕的统计客, · 沪深,53,23,30,32
Z帅的笔记, · 沪深,9,0,3,7.7
磐石之心聊投资, · 沪深,21,4,10,13.9
数据宝, · 沪深,41,16,24,21.7
聪明投资者18, · 沪深,0,0,0,2.3
油纸伞的雨巷, · 沪深,8,4,25,8.8
华商韬略, · 沪深,93,37,35,32.9
要闻直播, · 沪深,22,28,84,10.9
飞龙在天论道, · 沪深,25,19,39,9.8
通天峰, · 沪深,3,1,7,2.6
农村投资人, · 沪深,6,9,25,3.4
zengkaisong, · 沪深,24,25,37,5.1
中国联通(00762), · 沪深,1,0,2,2.8
阿甘量化投资, · 沪深,16,5,15,7.1
价值at风险, · 沪深,202,104,204,201.7
证券时报网, · 沪深,11,10,13,10.1
知微云, · 沪深,0,0,0,3.7
证券时报网, · 沪深,4,0,0,4.1
互联网阿超, · 沪深,2,0,1,2.1
小芥蓝, · 沪深,9,3,16,4.5
小散的逆袭, · 沪深,11,4,23,2.3
图解金融, · 沪深,16,7,15,7.1
二矿工人, · 沪深,35,21,50,9.7
玩赚组合, · 沪深,17,1,5,18.7
布衣书生走天下, · 沪深,19,17,7,6
束海峰华创通信, · 沪深,3,1,1,9.3
全景网, · 沪深,19,8,8,11
岛城小雨, · 沪深,9,5,17,4.8
天弘基金张子法, · 沪深,0,0,2,4.2
好股007, · 沪深,4,4,3,9.4
证券时报网, · 沪深,2,0,1,2.8
数据挖掘机, · 沪深,4,2,6,4.4
范德依彪, · 沪深,9,2,7,2.8
小短腿团子, · 沪深,4,3,10,6.2
中巴价投研习社, · 沪深,13,35,10,3.3
知常容, · 沪深,4,2,3,2.4
我爱读年报, · 沪深,8,4,18,2.8
央视财经投资者说, · 沪深,53,37,62,23.3
中巴价投研习社, · 沪深,22,35,9,9.5
IPO内参, · 沪深,0,0,6,4.3
e公司, · 沪深,6,6,5,8.7
江涛的乐趣投资, · 沪深,4,6,13,5.8
艾美达行业研究, · 沪深,7,6,1,8.1
星石投资starrock, · 沪深,3,1,2,4.3
二世古, · 沪深,77,78,68,13
中国基金报, · 沪深,5,2,5,10.5
中巴价投研习社, · 沪深,12,29,23,11.6
夜雨可乐z, · 沪深,7,6,13,8.9
财局, · 沪深,10,4,11,13.6
爱德华七世, · 沪深,10,4,5,7
胡华如, · 沪深,3,0,0,7.5
二鸟说, · 沪深,6,4,14,5.7
一只腹黑的兔子, · 沪深,4,2,7,7.9
中巴价投研习社, · 沪深,8,6,3,6.1
此物最相思, · 沪深,7,8,5,4.2
海略, · 沪深,35,39,16,9.2
止一之路, · 沪深,4,2,6,2.2
上善若水1, · 沪深,3,2,37,3.6
数据挖掘机, · 沪深,5,2,14,4.2
加贝致赢, · 沪深,10,4,42,5.3
郑海晓_CFA, · 沪深,5,2,4,1.5
价值at风险, · 沪深,23,12,43,9.7
资本x时代, · 沪深,14,3,2,4.1
qzy69, · 沪深,9,2,5,4.1
IPO日报, · 沪深,0,2,1,3
数据咖, · 沪深,6,2,4,9.8
北极星电力网, · 沪深,10,2,2,10.6
界面金融, · 沪深,2,1,0,4.5
ipo观察, · 沪深,32,18,25,14.7
地产K线, · 沪深,4,1,2,5.6
蛋卷基金, · 沪深,8,7,23,15.9
厂长-私募工厂, · 沪深,2,3,8,6.2
厂长-私募工厂, · 沪深,1,1,0,5
华商韬略, · 沪深,38,6,26,13.6
雪球问问, · 沪深,17,29,102,10.7
正和岛, · 沪深,94,108,104,16.4
正和岛, · 沪深,6,6,5,7.8
菜鸟理财, · 沪深,2,0,0,5.2
中国电子报, · 沪深,3,1,0,6.3
中国电子报, · 沪深,0,1,0,3.8
中国电子报, · 沪深,1,2,5,3.5
中国电子报, · 沪深,0,0,0,3
安信赵湘怀, · 沪深,5,0,0,2.7
金鹰核心资源, · 沪深,1,3,3,2
面包财经, · 沪深,1,1,0,1.6
波浪带我去战斗, · 沪深,6,1,5,2.4
寻找戴维斯, · 沪深,47,84,57,5.5
中巴价投研习社, · 沪深,5,5,23,5.4
不着急先生, · 沪深,4,1,4,3.4
一朵喵, · 沪深,10,1,20,5.1
逍遥三无, · 沪深,8,3,4,5.1
股票估值网, · 沪深,2,0,0,3.2
华宝智投, · 沪深,1,0,2,1.7
数据挖掘机, · 沪深,15,5,18,15.3
中国金融圈, · 沪深,6,6,2,2.3
今日话题, · 沪深,27,4,12,13.4
雪球访谈, · 沪深,24,7,2,13.2
十九19, · 沪深,17,12,16,7.4
云蒙, · 沪深,87,27,68,10.4
观点地产新媒体, · 沪深,1,0,0,3.3
沂蒙山下, · 沪深,3,2,33,4.5
復虚知常, · 沪深,28,27,78,8.9
WSMS, · 沪深,1,1,9,4.6
中产财富有道, · 沪深,14,6,25,3.5
亿利达, · 沪深,29,47,13,9.1
财经早餐, · 沪深,8,0,-1,3.4
面壁者-吾狐, · 沪深,9,5,10,2.7
市值风云, · 沪深,16,2,9,7
市值风云, · 沪深,32,11,36,7.6
基本面力场, · 沪深,1,0,0,1.2
斑马消费, · 沪深,9,1,9,5.7
今日话题, · 沪深,76,9,8,9.9
今晚打老苦, · 沪深,1,4,7,7.8
高山居士, · 沪深,164,150,0,37.3
afa68, · 沪深,23,13,18,13.1
执惠, · 沪深,26,22,16,19.8
投资者老韩, · 沪深,12,14,16,9.5
真顽皮2017, · 沪深,14,1,15,5
证券时报网, · 沪深,2,4,3,3.8
三板富自媒体, · 沪深,14,9,7,8.1
三板富自媒体, · 沪深,5,2,2,6.6
数据挖掘机, · 沪深,6,6,10,7.2
江浙小农, · 沪深,22,7,12,9.6
e公司, · 沪深,10,2,2,9.6
valueman, · 沪深,8,7,51,4.9
e公司, · 沪深,49,26,14,13.6
股社区, · 沪深,32,3,25,12.9
老滑头马克思Marfox, · 沪深,9,2,10,4.1
乌龟赛跑, · 沪深,107,202,90,3
复利魔方3650, · 沪深,159,107,68,15.9
老滑头马克思Marfox, · 沪深,47,73,13,4.9
似曾相识81, · 沪深,13,5,3,9.8
e公司, · 沪深,60,121,64,9.3
秃鹫投资, · 沪深,24,30,69,8.2
数据挖掘机, · 沪深,12,8,18,7.7
E药经理人, · 沪深,14,9,5,9.8
沐阳1, · 沪深,67,11,29,21.5
李小志CFA, · 沪深,18,8,67,4.1
十九19, · 沪深,243,273,103,81.4
陈绍霞, · 沪深,6,11,26,4.1
黑暗大法师, · 沪深,10,16,32,4.1
沈潜, · 沪深,229,221,115,110.5
中巴价投研习社, · 沪深,43,57,18,7
平点金基, · 沪深,10,3,6,10.3
DoNews游戏, · 沪深,6,0,0,6.4
聪明投资者18, · 沪深,5,8,9,3.9
数据挖掘机, · 沪深,5,1,1,6
数据宝, · 沪深,47,2,17,16.3
数据宝, · 沪深,16,6,3,10.4
数据宝, · 沪深,9,4,14,8.3
资本x时代, · 沪深,14,18,7,7.8
金成初出茅庐2014, · 沪深,53,15,47,11.2
庚白星君, · 沪深,11,12,18,7
读懂上市公司, · 沪深,37,23,11,15.2
凡凡大人, · 沪深,13,7,15,6.6
证券时报网, · 沪深,1,0,0,3.2
证券时报网, · 沪深,4,1,1,2.2
证券时报网, · 沪深,0,2,1,2.3
执惠, · 沪深,2,1,2,3.9
要闻直播, · 沪深,14,16,30,10.3
读财札记Y, · 沪深,11,1,7,10.6
最接地气美股解读, · 沪深,17,12,15,6.6
九卦金融圈, · 沪深,7,1,4,5
黄鱼, · 沪深,3,0,0,3.1
玩赚组合, · 沪深,45,4,26,14.1
玩赚组合, · 沪深,11,1,1,15.8
小醉醉啊, · 沪深,7,4,4,6.6
江涛的乐趣投资, · 沪深,16,12,13,4.7
凡德投资, · 沪深,2,1,2,3.7
知微云, · 沪深,3,2,0,3.4
信风财经, · 沪深,1,0,9,3.1
大许神, · 沪深,5,4,1,4.9
富凯财经, · 沪深,3,0,9,2.9
太平公司说, · 沪深,8,13,23,8.6
蓝鲸银行资讯, · 沪深,4,0,6,3.9
知微云, · 沪深,0,0,0,2.5
鹿西西的仙人, · 沪深,31,24,17,4
天弘基金张子法, · 沪深,6,3,8,2.9
华商韬略, · 沪深,29,3,17,7.8
国元互联网研究, · 沪深,4,2,0,9.8
国元互联网研究, · 沪深,2,0,1,3
加仓嘉措-, · 沪深,2,0,2,2.5
随风觅雪, · 沪深,11,8,26,4.9
IPO内参, · 沪深,3,0,3,9.3
健识局, · 沪深,1,3,11,4.2
华泰宏观李超团队, · 沪深,0,0,0,6
方烈, · 沪深,22,12,14,5.2
黎傲, · 沪深,12,7,8,12.5
jimmy1107, · 沪深,1,0,0,5.2
淡忘的岁月, · 沪深,6,11,11,5.8
财经十一人, · 沪深,11,2,3,4.6
金融晨读, · 沪深,1,0,0,3.6
shuning76, · 沪深,1,0,0,3
micromicro, · 沪深,7,3,6,5
njlaomai, · 沪深,3,3,7,3.5
蜗牛慢慢爬, · 沪深,8,7,13,4.6
好好学习变聪明, · 沪深,2,0,7,2.3
读懂新三板, · 沪深,0,1,4,2.7
观点地产新媒体, · 沪深,4,1,0,3.6
顾子明, · 沪深,1,3,21,2
天风证券研究所, · 沪深,1,0,0,2.1
洪锦屏, · 沪深,1,0,0,3.8
七七读财, · 沪深,3,0,5,2.5
钱耳朵, · 沪深,1,1,0,3.7
私募早餐会, · 沪深,1,0,0,2.2
投资潮, · 沪深,0,0,1,2.9
中巴价投研习社, · 沪深,12,8,9,3.8
小彩贝, · 沪深,18,16,12,9.7
沪深300增强, · 沪深,55,80,26,4.6
中巴价投研习社, · 沪深,8,6,7,3.9
中巴价投研习社, · 沪深,22,7,9,8.8
好股007, · 沪深,1,1,1,2.4
华宝添益, · 沪深,9,6,6,7.1
中巴价投研习社, · 沪深,29,15,42,5.3
倒叙此生, · 沪深,4,0,4,2.8
金融大爆点, · 沪深,0,0,3,2.1
美国消费, · 沪深,4,10,26,2.8
方大炭素(SH600516), · 沪深,5,3,5,5.6
阿尔法工场, · 沪深,11,13,7,6.2
e公司, · 沪深,2,0,5,4.4
Enix林辰, · 沪深,8,6,19,4.6
为爱奋斗旺旺, · 沪深,0,1,5,2.1
默客冰, · 沪深,10,6,6,8.3
华商韬略, · 沪深,10,2,2,5.9
电子研究员, · 沪深,4,5,4,2.9
今日话题, · 沪深,48,82,626,193.3
波浪带我去战斗, · 沪深,8,2,16,5.7
小白读财经, · 沪深,0,1,2,5
君临, · 沪深,7,10,5,4.1
今日话题, · 沪深,18,0,5,18
新能源趋势投资, · 沪深,8,15,2,6.1
金羊毛工作坊, · 沪深,2,1,3,4.2
JJ大笨蛋, · 沪深,4,2,0,5.6
市值风云, · 沪深,17,3,9,7.3
市值风云, · 沪深,26,12,19,10.3
斑马消费, · 沪深,11,3,11,7.8
Jungle6626, · 沪深,5,0,0,7.2
竺劲-分析师, · 沪深,3,1,2,11.1
投资快报, · 沪深,0,1,2,3.9
今日话题, · 沪深,63,6,13,9.1
央行观察, · 沪深,0,0,1,4
空空道人, · 沪深,1,0,1,3
华创策略王君团队, · 沪深,2,1,1,5.8
加贝致赢, · 沪深,20,5,21,8.3
基本面力场, · 沪深,2,0,7,3.3
山东步步高, · 沪深,39,13,46,22.5
没干货不废话, · 沪深,34,17,28,17
独角兽智库, · 沪深,211,238,76,31.6
温达斯, · 沪深,51,14,41,18
考拉大叔, · 沪深,22,13,15,8
执行力A, · 沪深,7,4,14,5.7
木火燊, · 沪深,28,26,20,16.4
似曾相识81, · 沪深,24,1,16,11.9
宁静致远-不执著, · 沪深,46,44,62,4.9
券商中国, · 沪深,8,4,2,10
一朵喵, · 沪深,17,16,37,11.6
证券时报网, · 沪深,27,8,4,5.6
wdctll, · 沪深,13,9,77,7.2
无顿, · 沪深,93,67,110,119.4
e公司, · 沪深,12,1,12,10.2
愉见财经, · 沪深,2,1,7,4.7
e公司, · 沪深,6,1,1,5.7
砺石商业评论, · 沪深,29,22,44,11
中巴价投研习社, · 沪深,34,59,24,6.7
qs_cn, · 沪深,8,1,4,7
漫步云端-高, · 沪深,8,0,2,5.9
二十四节气, · 沪深,19,18,19,9.6
远见财讯, · 沪深,12,0,0,4.5
漫A指数, · 沪深,13,1,13,5.3
券商中国, · 沪深,5,4,5,4.8
券商中国, · 沪深,63,26,6,12.7
张文录华创, · 沪深,7,1,0,10.9
胡华如, · 沪深,5,1,1,6.2
数据宝, · 沪深,29,8,18,11.9
数据宝, · 沪深,6,3,10,9
数据宝, · 沪深,59,29,13,18
交易链, · 沪深,12,2,3,7.7
聪明投资者18, · 沪深,2,2,4,5.1
Z帅的笔记, · 沪深,7,0,0,8.9
庚白星君, · 沪深,15,21,22,10
刘备教授, · 沪深,6,3,11,2.7
pkuxhy, · 沪深,18,10,42,5.7
e公司, · 沪深,5,1,2,5.4
高工锂电, · 沪深,1,0,0,6.5
经济观察报, · 沪深,3,4,17,5.7
AI纪, · 沪深,6,3,4,7
天风证券研究所, · 沪深,0,0,0,2
GY_GY, · 沪深,14,8,9,5.3
凡德投资, · 沪深,2,1,1,4.8
承周资产, · 沪深,15,3,6,3.6
承周资产, · 沪深,1,0,1,3.6
梧桐树下V, · 沪深,2,0,1,5.3
承周资产, · 沪深,2,2,2,4.2
数据咖, · 沪深,1,0,1,3.6
知微云, · 沪深,0,0,0,3.2
野马财经, · 沪深,5,1,9,2.9
天弘基金张子法, · 沪深,4,5,6,5.6
玩赚组合, · 沪深,11,0,1,18.1
玩赚组合, · 沪深,30,3,7,13.1
债券圈, · 沪深,26,20,25,10.1
潇潇董, · 沪深,10,17,50,4.8
IPO日报, · 沪深,1,2,3,5.3
IPO日报, · 沪深,4,1,4,4.1
IPO日报, · 沪深,0,1,1,3.4
IPO日报, · 沪深,1,2,1,3.2
证券时报网, · 沪深,3,0,0,2.2
IPO日报, · 沪深,0,1,1,2.9
功夫财经, · 沪深,7,1,10,4.5
股海萌侠, · 沪深,5,2,3,7.1
股海萌侠, · 沪深,5,0,3,6.3
心静如水_容大, · 沪深,69,52,67,18.4
雪球访谈, · 沪深,3,2,3,10.6
艾美达行业研究, · 沪深,3,3,3,5.1
